CÃ³digo,DenominaciÃ³n,Nombre,Dependencia,Domicilio,Localidad,Municipio,Provincia,CÃ³d.Postal,TelÃ©fono,EnseÃ±anzas,Servicios,Biling
18005475,Colegio de Educación Infantil y Primaria,San Juan de Ávila,Público,C/ Erillas  s/n,Iznalloz,Iznalloz,Granada,18550,958399591,INF-PRI-EE,PAC-TE,
18601096,Colegio de Educación Infantil y Primaria,Sierra Arana,Público,Ctra. de la Sierra 13,Iznalloz,Iznalloz,Granada,18550,958399595,INF-PRI-EE,PAC-PAE-TE,
18005505,Colegio de Educación Infantil y Primaria,Virgen del Rosario,Público,Avda. Mediterráneo  s/n,Jayena,Jayena,Granada,18127,958369905,INF-PRI-EE,PAE,
18000246,Colegio Público Rural,Sened,Público,C/ Escuelas  s/n,Jerez del Marquesado,Jerez del Marquesado,Granada,18518,958699995,INF-PRI-EE,,
18005542,Colegio de Educación Infantil y Primaria,La Purísima,Público,C/ Rodríguez Castillo  s/n,Jun,Jun,Granada,18170,958893558,INF-PRI-EE,PAC-PAM-PAE-TE,
18000635,Colegio de Educación Infantil y Primaria,Las Gaviotas,Público,C/ Las Palomas  s/n,La Herradura,Almuñécar,Granada,18697,697952236,INF-PRI-EE,PAC-PAE,CBI
18006157,Colegio de Educación Infantil y Primaria,San Isidro Labrador,Público,C/ Clavelitos  s/n,La Malahá,La Malahá,Granada,18130,958894860,INF-PRI-EE,PAC-PAM-PAE,
18601382,Colegio Público Rural,Sánchez Mariscal,Público,Paseo Marítimo  s/n,La Mamola,Polopos,Granada,18750,958654940,INF-PRI-SEC-EE,PAC-PAM-TE,
18601412,Colegio Público Rural,Monte Hacho,Público,Paseo de Ronda  s/n,La Palma,Loja,Granada,18314,958338728,INF-PRI-EE,PAE-TE,
18007514,Colegio de Educación Infantil y Primaria,Cristóbal de Arce,Público,C/ Lepanto  s/n,La Peza,La Peza,Granada,18517,958699952,INF-PRI-EE,PAC-PAE-TE,
18000261,Colegio de Educación Infantil y Primaria,Virgen del Mar,Público,C/ Cerro  s/n,La Rábita,Albuñol,Granada,18760,958654934,INF-PRI-SEC-EE,PAC-PAM-PAE-TE,
18000623,Colegio de Educación Infantil y Primaria,Al-Zawiya,Público,Glor. Doctor Luis Masats  s/n,La Zubia,La Zubia,Granada,18140,958893897,INF-PRI-EE,PAC-PAM-PAE,
18601102,Colegio de Educación Infantil y Primaria,Enrique Tierno Galván,Público,C/ Alcalde Francisco Pérez López  s/n,La Zubia,La Zubia,Granada,18140,958893622,INF-PRI-EE,PAC-PAM-PAE,
18008749,Colegio de Educación Infantil y Primaria,Isabel la Católica,Público,C/ Cuesta de Corvales  s/n,La Zubia,La Zubia,Granada,18140,958893882,INF-PRI-EE,PAC-PAM-PAE,
18005608,Colegio de Educación Infantil y Primaria,Francisca Hurtado,Público,C/ Nueva  s/n,Láchar,Láchar,Granada,18327,958893848,INF-PRI-SEC-EE,PAC-PAM,
18004574,Colegio de Educación Infantil y Primaria,Virgen de Fátima,Público,C/ Alisos  s/n,Lancha del Genil,Granada,Granada,18190,958893713,INF-PRI-EE,PAC-PAM-PAE,
