CÃ³digo,DenominaciÃ³n,Nombre,Dependencia,Domicilio,Localidad,Municipio,Provincia,CÃ³d.Postal,TelÃ©fono,EnseÃ±anzas,Servicios,Biling
21003931,Colegio de Educación Infantil y Primaria,El Faro,Público,C/ Bogotá  1,Mazagón,Moguer,Huelva,21130,959524100,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
21002355,Colegio de Educación Infantil y Primaria,Virgen del Rosario,Público,C/ Teleras  3,Minas de Riotinto,Minas de Riotinto,Huelva,21660,959590932,INF-PRI-EE,PAC-TE,
21002422,Colegio de Educación Infantil y Primaria,Pedro Alonso Niño,Público,Avda. de España  s/n,Moguer,Moguer,Huelva,21800,959524600,INF-PRI-EE,PAC-PAM-PAE-TE,
21002410,Colegio de Educación Infantil y Primaria,Virgen de Montemayor,Público,Avda. Constitución  1,Moguer,Moguer,Huelva,21800,959373082,INF-PRI-EE,PAC-PAM-PAE-TE,
21600659,Colegio de Educación Infantil y Primaria,Zenobia Camprubí,Público,Avda. V Centenario  s/n,Moguer,Moguer,Huelva,21800,959524622,INF-PRI-EE,PAC-PAM-PAE-TE,CBF
21002458,Colegio de Educación Infantil y Primaria,Maestro Rojas,Público,Avda. Reina Victoria  1,Nerva,Nerva,Huelva,21670,671566329,INF-PRI-EE,PAC-PAE,
21002495,Colegio de Educación Infantil y Primaria,San Walabonso,Público,Ctra. Huelva-Sevilla  s/n,Niebla,Niebla,Huelva,21840,959524920,INF-PRI-EE,PAC-PAM,
21002598,Colegio de Educación Infantil y Primaria,Hermanos Pinzón,Público,Avda. América  s/n,Palos de la Frontera,Palos de la Frontera,Huelva,21810,959524353,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
21002604,Colegio de Educación Infantil y Primaria,San Jorge,Público,C/ Huelva  2,Palos de la Frontera,Palos de la Frontera,Huelva,21810,959524320,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
21002653,Colegio de Educación Infantil y Primaria,Sánchez Arjona,Público,C/ Maestro Sosa López  4,Paterna del Campo,Paterna del Campo,Huelva,21880,959439503,INF-PRI-EE,PAC-PAM-PAE-TE,
21002677,Colegio de Educación Infantil y Primaria,Emilio Pérez Molina,Público,C/ Don Manuel Márquez  6,Paymogo,Paymogo,Huelva,21560,959559905,INF-PRI-SEC-EE,PAC-PAE,
21002112,Colegio de Educación Infantil y Primaria,La Higuerita,Público,Ctra. Central s/n,Pozo Camino,Isla Cristina,Huelva,21420,959349507,INF-PRI-EE,PAM,
21002690,Colegio de Educación Infantil y Primaria,Sebastián García Vázquez,Público,Bda. del Santo  s/n,Puebla de Guzmán,Puebla de Guzmán,Huelva,21550,959489848,INF-PRI-EE,PAC-PAE-TE,
21600763,Colegio de Educación Infantil y Primaria,Enebral,Público,Avda. de la Marina  s/n,Punta Umbría,Punta Umbría,Huelva,21100,959524194,INF-PRI-EE,PAC-PAM-PAE,CBI
21002732,Colegio de Educación Infantil y Primaria,San Sebastián,Público,Avda. Mar de Leva  s/n,Punta Umbría,Punta Umbría,Huelva,21100,671533122,INF-PRI-EE,PAC-PAM-PAE,CBI
21002744,Colegio de Educación Infantil y Primaria,Santo Cristo del Mar,Público,Avda. Andalucia  25,Punta Umbría,Punta Umbría,Huelva,21100,959524557,INF-PRI-EE,PAC-PAM-PAE,CBI
21002720,Colegio de Educación Infantil y Primaria,Virgen del Carmen,Público,C/ Dr. Prieto Toubes  2,Punta Umbría,Punta Umbría,Huelva,21100,959524932,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
21601111,Colegio de Educación Infantil y Primaria,Los Perales,Público,C/ Hermanos Pinzón  s/n,Rociana del Condado,Rociana del Condado,Huelva,21720,959439903,INF-PRI-EE,PAC-PAM-TE,
21002756,Colegio de Educación Infantil y Primaria,San Sebastián,Público,C/ Balmes  1,Rociana del Condado,Rociana del Condado,Huelva,21720,959439929,INF-PRI-EE,PAC-PAM-PAE,
21002768,Colegio de Educación Infantil y Primaria,Nuestra Señora del Rosario,Público,Plaza San Rafael  s/n,Rosal de la Frontera,Rosal de la Frontera,Huelva,21250,959149502,INF-PRI-SEC-EE,PAC-PAM-PAE-TE,
21002771,Colegio de Educación Infantil y Primaria,Naranjo Moreno,Público,Avda. del Parque  s/n,San Bartolomé de la Torre,San Bartolomé de la Torre,Huelva,21510,959489594,INF-PRI-EE,PAC-PAM,
21002781,Colegio de Educación Infantil y Primaria,Alcalde J.J.Rebollo,Público,C/ Miramar  s/n,San Juan del Puerto,San Juan del Puerto,Huelva,21610,959524936,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
21003104,Colegio de Educación Infantil y Primaria,Marismas del Tinto,Público,C/ Inmaculada Concepción  s/n,San Juan del Puerto,San Juan del Puerto,Huelva,21610,959524528,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
21600945,Colegio Público Rural,Aderán 3,Público,C/ Rafael Alberti  4,San Silvestre de Guzmán,San Silvestre de Guzmán,Huelva,21591,959349929,INF-PRI-EE,PAC-PAM-PAE,
21600970,Colegio de Educación Infantil y Primaria,Valdelamusa-San Telmo,Público,C/ Grupo Nuevo  s/n,San Telmo,Cortegana,Huelva,21330,652305876,PRI-EE,,
21002859,Colegio de Educación Infantil y Primaria,San Sebastián,Público,C/ San Sebastián  s/n,Santa Bárbara de Casa,Santa Bárbara de Casa,Huelva,21570,697952763,INF-PRI-SEC-EE,PAC-PAE,
21000322,Colegio de Educación Infantil y Primaria,Argantonio,Público,Bda. Escolar  s/n,Tharsis,Alosno,Huelva,21530,959489916,INF-PRI-SEC-EE,PAC-PAE,
21002884,Colegio de Educación Infantil y Primaria,Fray Claudio,Público,C/ Miguel de Cervantes  28,Trigueros,Trigueros,Huelva,21620,959524940,INF-PRI-EE,PAC-PAM-PAE,CBI
21600660,Colegio de Educación Infantil y Primaria,Triana,Público,C/ Francisco de Quevedo  s/n,Trigueros,Trigueros,Huelva,21620,959524945,INF-PRI-EE,PAC-PAM-PAE,CBI
